age,gender,education_level,school_type,family_income,parent_education,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,study_environment,study_method,revision_frequency,practice_tests_completed,notes_quality,sleep_hours,sleep_quality,daily_screen_time,physical_activity_hours,break_frequency,stress_level,motivation_level,internet_access,device_availability,educational_app_usage,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score
17,1.0,1.0,2.0,3.0,1.0,1.0,57.39,2.24,85.5,46.32,2.0,1.07,0.65,0,2.71,2.0,2.0,4.0,0.0,1,0.0,4.57,3.0,4.75,1.26,1.0,10,2.0,1,1.0,0.0,0.05,0.0,8,92,44,90.77,10.0,46.73
15,1.0,1.0,2.0,1.0,3.0,0.0,83.6,3.2,92.37,68.52,1.0,3.9,2.02,0,1.25,0.0,1.0,3.0,1.0,11,0.0,8.78,3.0,5.63,0.9,2.0,10,2.0,1,0.0,0.0,1.29,0.0,20,91,83,91.41,10.0,88.64
15,0.0,0.0,2.0,2.0,3.0,2.0,71.06,2.8,77.7,69.21,2.0,5.55,3.44,0,0.76,0.0,0.0,4.0,2.0,13,0.0,7.31,2.0,3.83,4.45,0.0,10,2.0,1,1.0,2.0,4.01,2.0,24,86,78,66.24,8.8,90.9
19,0.0,1.0,1.0,4.0,4.0,1.0,85.12,3.39,75.22,60.5,0.0,2.22,1.85,0,0.59,1.0,0.0,0.0,2.0,7,0.0,7.56,1.0,6.72,0.32,0.0,10,2.0,1,0.0,0.0,2.95,2.0,19,86,61,79.38,8.72,70.11
17,1.0,1.0,0.0,3.0,0.0,1.0,57.47,2.3,74.77,69.42,2.0,0.57,0.35,0,3.03,2.0,0.0,4.0,0.0,4,1.0,6.66,2.0,4.05,3.55,2.0,8,2.0,1,1.0,1.0,2.34,0.0,13,85,45,78.39,7.03,51.94
19,0.0,1.0,1.0,2.0,1.0,0.0,67.92,2.9,90.32,83.11,2.0,3.44,2.47,1,1.25,1.0,0.0,1.0,2.0,4,0.0,5.76,2.0,5.19,1.22,2.0,9,2.0,0,0.0,1.0,2.93,0.0,17,100,83,85.51,10.0,82.77
20,1.0,1.0,2.0,4.0,3.0,0.0,74.46,2.97,84.61688196855897,63.4,2.0,1.73,1.19,0,1.66,2.0,0.0,2.0,2.0,7,0.0,6.02,2.0,4.44,1.53,1.0,8,0.0,1,0.0,2.0,0.32,1.0,6,99,53,81.41,7.07,53.84
20,1.0,0.0,2.0,2.0,0.0,1.0,61.38,2.5,89.6,68.35,1.0,1.66,1.43,0,4.11,0.0,2.0,2.0,2.0,4,0.0,6.12,3.0,3.5,0.29,0.0,8,1.0,1,0.0,0.0,0.82,2.0,19,92,40,74.61,8.36,45.58
19,1.0,0.0,0.0,0.0,3.0,1.0,59.03,2.24,82.08,60.79,0.0,2.94,1.5,0,7.35,2.0,0.0,4.0,0.0,6,0.0,6.08,1.0,5.94,0.99,0.0,10,2.0,1,0.0,0.0,0.97,2.0,15,95,62,74.61,6.95,65.95
20,0.0,1.0,2.0,3.0,3.0,1.0,67.59,2.65,100.0,73.98,0.0,3.67,2.79,1,6.36,1.0,2.0,2.0,2.0,3,1.0,4.86,2.0,7.34,1.85,2.0,10,2.0,1,0.0,1.0,0.45,2.0,3,99,58,56.56,10.0,56.56
17,0.0,1.0,2.0,3.0,1.0,0.0,64.5,2.48,84.61688196855897,92.13,0.0,4.74,4.02,0,4.67,2.0,1.0,4.0,2.0,10,0.0,7.88,1.0,3.76,2.95,1.0,10,2.0,1,0.0,1.0,0.45,2.0,14,87,87,49.25,10.0,100.0
14,0.0,0.0,0.0,3.0,3.0,1.0,54.8,2.46,84.53,65.17,2.0,3.26,2.44,0,0.73,2.0,0.0,2.0,2.0,7,1.0,4.84,1.0,6.09,4.0,1.0,10,2.0,1,0.0,1.0,7.27,0.0,14,86,59,91.03,10.0,70.16
19,0.0,0.0,2.0,3.0,4.0,1.0,82.35,3.35,97.37,72.76,2.0,4.13,3.71,1,1.16,0.0,2.0,3.0,0.0,6,0.0,5.82,1.0,3.85,4.03,0.0,10,2.0,1,1.0,1.0,4.18,1.0,14,88,52,75.87,9.01,59.11
18,0.0,1.0,2.0,0.0,4.0,1.0,91.51,3.42,95.88,99.03,2.0,4.54,2.81,0,2.79,0.0,2.0,2.0,2.0,7,2.0,7.27,1.0,2.57,2.04,2.0,9,2.0,0,0.0,2.0,12.04,0.0,19,95,93,68.34,6.36,97.48
18,0.0,0.0,2.0,3.0,0.0,0.0,84.14,3.38,84.61688196855897,70.07,2.0,6.08,3.4,1,0.77,0.0,2.0,4.0,2.0,5,1.0,7.2,1.0,7.12,5.78,1.0,10,0.0,1,1.0,2.0,0.18,2.0,6,100,77,94.36,10.0,79.05
15,0.0,1.0,1.0,2.0,1.0,0.0,58.32,2.780892014706042,84.61688196855897,73.46,2.0,4.4,2.91,0,5.15,2.0,2.0,2.0,2.0,4,2.0,6.53,1.0,4.23,5.89,2.0,7,2.0,1,0.0,1.0,0.83,0.0,30,93,59,98.94,7.55,62.74
20,0.0,1.0,0.0,2.0,3.0,1.0,71.95,3.08,90.56,83.81,0.0,2.67,2.08,0,2.62,0.0,1.0,1.0,1.0,6,0.0,7.53,1.0,3.57,0.09,0.0,9,1.0,1,0.0,1.0,1.01,0.0,7,97,82,100.0,7.44,84.64
18,0.0,0.0,0.0,2.0,1.0,0.0,39.77,1.34,80.47,61.96,2.0,1.53,1.35,1,2.73,2.0,1.0,0.0,1.0,8,0.0,8.58,0.0,5.56,0.68,0.0,10,0.0,1,0.0,1.0,0.12,2.0,5,94,42,71.63,10.0,46.33
15,0.0,0.0,2.0,4.0,0.0,1.0,54.07,2.4,81.9,59.07,1.0,2.43,1.87,0,0.05,2.0,0.0,3.0,2.0,4,1.0,5.31,3.0,5.72,2.63,0.0,10,0.0,0,0.0,2.0,3.35,1.0,8,92,27,78.39855100844147,10.0,28.93
14,1.0,0.0,2.0,3.0,3.0,0.0,57.62,2.34,81.56,69.74,2.0,1.92,1.46,0,3.82,2.0,2.0,1.0,2.0,3,0.0,6.79,1.0,3.48,1.36,2.0,10,2.0,1,0.0,2.0,14.98,0.0,16,94,39,78.39855100844147,10.0,41.15
17,1.0,1.0,2.0,3.0,4.0,2.0,51.47,1.99,89.1,83.1,2.0,1.83,1.56,0,0.41,2.0,0.0,4.0,2.0,1,1.0,5.82,3.0,5.76,1.1,2.0,10,0.0,1,0.0,1.0,0.37,2.0,10,94,29,82.08,9.42,30.13
17,0.0,0.0,2.0,1.0,1.0,1.0,82.62,3.35,93.27,68.58,1.0,1.79,0.94,0,0.14,2.0,1.0,1.0,2.0,8,0.0,6.63,1.0,3.8,5.09,1.0,10,0.0,1,0.0,2.0,3.75,2.0,19,96,56,73.61,10.0,56.77
17,1.0,1.0,2.0,4.0,3.0,2.0,72.64,2.66,85.73,86.21,2.0,3.49,2.69,0,5.14,2.0,1.0,0.0,2.0,8,0.0,7.17,3.0,5.57,0.37,1.0,10,0.0,1,0.0,1.0,3.4,1.0,18,93,65,89.66,10.0,68.76
18,0.0,0.0,2.0,4.0,1.0,0.0,73.72,2.83,91.16,54.49,2.0,1.84,1.61,0,2.86,2.0,2.0,3.0,0.0,9,2.0,7.68,2.0,8.05,1.85,0.0,10,2.0,1,0.0,2.0,6.68,1.0,30,92,69,75.98,10.0,74.69
14,1.0,0.0,2.0,3.0,1.0,1.0,70.64,2.72,75.3,56.33,1.0,1.45,1.07,1,0.81,2.0,1.0,1.0,1.0,4,0.0,6.18,1.0,5.8,0.42,1.0,10,2.0,1,1.0,0.0,3.48,2.0,20,93,47,90.25,10.0,52.13
18,0.0,0.0,2.0,2.0,3.0,2.0,74.5,3.06,81.69,70.53,1.0,0.86,0.56,0,2.12,2.0,2.0,0.0,1.0,2,1.0,6.13,1.0,1.47,0.06,0.0,10,0.0,1,0.0,2.0,1.68,1.0,3,98,40,71.49,9.41,39.88
20,0.0,0.0,2.0,0.0,4.0,2.0,71.96,2.98,89.38,73.91,1.0,1.72,1.36,0,3.99,0.0,2.0,4.0,0.0,9,1.0,5.22,3.0,7.0,2.92,2.0,9,2.0,1,0.0,2.0,7.06,2.0,4,93,39,61.79,10.0,42.72
18,1.0,0.0,2.0,3.0,3.0,1.0,57.45,2.25,84.17,83.13,2.0,2.86,1.44,0,1.76,1.0,2.0,2.0,2.0,3,0.0,5.72,1.0,7.24,2.58,0.0,10,0.0,1,0.0,1.0,3.0,2.0,26,98,52,70.46,10.0,51.22
14,0.0,0.0,2.0,1.0,3.0,2.0,60.37,2.47,77.54,92.88,1.0,7.05,4.5,0,4.25,2.0,2.0,0.0,0.0,10,0.0,6.0,0.0,4.4,0.59,2.0,10,1.0,1,0.0,0.0,0.95,0.0,5,98,71,84.87,10.0,73.6
14,1.0,0.0,2.0,2.0,0.0,1.0,87.65,2.780892014706042,78.64,95.64,2.0,9.49,8.14,1,1.42,0.0,2.0,1.0,2.0,12,0.0,6.74,1.0,5.67,1.72,1.0,7,2.0,1,0.0,2.0,2.11,2.0,11,91,91,100.0,4.16,100.0
20,1.0,1.0,1.0,1.0,1.0,2.0,70.89,3.13,99.57,71.89,2.0,1.78,1.52,0,0.78,2.0,0.0,2.0,2.0,5,1.0,6.59,2.0,6.45,2.27,1.0,9,0.0,1,0.0,1.0,0.09,2.0,14,98,58,69.82,8.82,59.09
14,0.0,1.0,1.0,2.0,0.0,2.0,63.17,2.52,87.44,68.04,2.0,3.77,3.33,0,1.28,0.0,1.0,3.0,2.0,6,0.0,7.85,1.0,3.37,12.0,1.0,7,0.0,0,0.0,2.0,4.87,0.0,14,87,64,81.65,7.49,74.84
14,0.0,0.0,2.0,3.0,3.0,2.0,69.34,2.85,86.21,79.01,2.0,2.58,1.92,0,2.83,0.0,1.0,4.0,1.0,4,0.0,6.35,1.0,6.36,0.61,1.0,10,2.0,0,0.0,0.0,5.33,0.0,22,89,63,79.57,10.0,71.91
17,1.0,0.0,1.0,1.0,1.0,2.0,54.1,2.28,75.26,60.51,0.0,3.71,3.28,0,2.1,2.0,0.0,0.0,1.0,4,2.0,8.36,1.0,5.31,2.98,1.0,8,2.0,1,0.0,2.0,1.04,1.0,29,98,46,96.05,5.38,48.48
20,1.0,1.0,2.0,1.0,2.0,0.0,66.15,2.7,100.0,91.31,0.0,4.71,2.85,1,3.39,0.0,0.0,4.0,1.0,10,1.0,8.23,1.0,1.0,3.06,2.0,10,0.0,1,0.0,2.0,1.22,2.0,12,98,89,75.86,10.0,89.3
16,0.0,1.0,2.0,2.0,0.0,0.0,74.04,3.18,74.77,54.6,0.0,3.18,2.42,0,0.94,2.0,0.0,2.0,0.0,2,0.0,8.07,0.0,4.59,1.31,1.0,10,0.0,1,0.0,1.0,4.66,2.0,12,93,50,62.57,7.77,57.31
16,0.0,0.0,1.0,4.0,3.0,1.0,76.97,2.98,82.97,69.07,2.0,3.46,1.87,1,0.6,2.0,0.0,2.0,1.0,8,0.0,5.04,2.0,7.43,0.31,0.0,8,2.0,1,0.0,0.0,1.51,0.0,11,93,77,78.39855100844147,8.92,81.66
14,0.0,1.0,2.0,1.0,0.0,1.0,74.71,2.780892014706042,75.8,59.82,2.0,2.73,2.35,0,3.02,2.0,0.0,0.0,0.0,7,0.0,7.12,2.0,4.33,2.52,2.0,9,2.0,1,0.0,2.0,1.6,2.0,18,90,59,72.4,8.6,65.46
16,0.0,1.0,2.0,1.0,3.0,0.0,74.29,2.85,80.51,62.54,1.0,0.92,0.48,1,2.27,2.0,2.0,3.0,1.0,8,1.0,8.08,1.0,3.57,0.26,1.0,9,1.0,1,0.0,0.0,1.25,0.0,6,100,76,72.73,9.85,75.59
16,2.0,1.0,2.0,0.0,1.0,1.0,78.3,3.17,96.83,72.25,1.0,1.43,0.83,0,0.58,2.0,2.0,2.0,2.0,6,0.0,6.17,2.0,5.65,5.27,1.0,10,1.0,1,1.0,2.0,2.11,2.0,5,100,66,72.67,10.0,67.37
14,0.0,1.0,2.0,1.0,1.0,1.0,72.61,2.73,87.94,63.13,2.0,1.42,0.75,1,0.14,1.0,2.0,1.0,2.0,5,2.0,5.65,1.0,7.3,2.78,0.0,10,1.0,1,0.0,1.0,0.68,1.0,30,98,43,78.39855100844147,9.92,43.18
16,1.0,1.0,0.0,0.0,3.0,0.0,94.0,3.61,91.45,71.05,1.0,0.65,0.34,1,3.55,1.0,0.0,4.0,1.0,6,1.0,7.6,3.0,4.44,1.56,1.0,9,0.0,1,0.0,2.0,2.23,0.0,20,93,86,78.39855100844147,7.23,91.62
18,0.0,0.0,1.0,2.0,3.0,2.0,89.05,3.58,82.99,72.84,2.0,4.89,2.67,1,0.74,2.0,0.0,3.0,0.0,9,2.0,6.89,1.0,5.05,5.68,0.0,10,2.0,1,0.0,1.0,4.38,1.0,13,99,77,69.34,8.8,80.3
15,1.0,0.0,2.0,2.0,3.0,0.0,51.78,2.08,95.75,78.35,2.0,4.12,3.68,0,2.8,2.0,2.0,4.0,2.0,9,1.0,6.75,3.0,7.6,2.87,1.0,10,0.0,1,0.0,2.0,0.34,0.0,3,95,44,71.43,8.21,46.37
20,0.0,0.0,1.0,1.0,4.0,0.0,68.27,2.8,89.81,59.66,0.0,2.72,2.05,1,0.82,1.0,0.0,1.0,2.0,6,2.0,6.94,3.0,5.51,1.35,1.0,10,2.0,1,1.0,1.0,0.01,0.0,23,98,67,97.49,9.96,66.99
15,1.0,0.0,2.0,1.0,1.0,1.0,61.28,2.35,82.54,55.65,2.0,2.37,1.71,0,1.4,1.0,2.0,3.0,0.0,2,0.0,6.52,2.0,3.6,0.43,0.0,10,1.0,1,1.0,1.0,2.64,1.0,30,87,30,81.96,10.0,34.48
14,0.0,0.0,2.0,4.0,1.0,1.0,64.39,2.76,84.61688196855897,85.13,2.0,9.86,5.9,0,0.52,0.0,2.0,0.0,2.0,16,0.0,5.44,3.0,5.61,3.42,2.0,10,0.0,1,1.0,1.0,3.16,1.0,6,94,86,87.15,10.0,92.59
17,0.0,1.0,1.0,2.0,0.0,1.0,65.21,2.89,84.61688196855897,55.36,2.0,4.3,3.84,1,3.11,2.0,2.0,2.0,0.0,6,2.0,8.38,1.0,3.45,0.6,0.0,9,2.0,1,0.0,2.0,3.61,0.0,1,95,49,93.83,10.0,52.34
20,1.0,0.0,1.0,1.0,1.0,2.0,70.38,2.83,68.95,83.87,1.0,4.05,2.45,1,4.53,2.0,2.0,4.0,0.0,10,0.0,7.84,1.0,2.88,1.97,1.0,10,1.0,1,0.0,2.0,7.49,1.0,25,94,57,72.05,10.0,57.8
14,1.0,1.0,2.0,2.0,3.0,2.0,73.75,2.88,88.41,76.87,1.0,3.52,1.79,0,1.82,0.0,0.0,2.0,1.0,6,2.0,6.5,3.0,4.71,11.54,1.0,8,0.0,1,0.0,2.0,1.22,0.0,26,93,59,65.26,9.54,65.96
17,0.0,0.0,2.0,2.0,3.0,1.0,52.24,2.1,68.67,53.91,0.0,3.12,2.8,0,0.13,2.0,0.0,4.0,2.0,5,0.0,7.11,1.0,6.31,0.18,1.0,7,2.0,1,0.0,0.0,1.81,2.0,8,86,59,78.39855100844147,6.93,68.44
15,0.0,0.0,0.0,3.0,0.0,0.0,70.16,2.72,86.7,71.44,2.0,1.9,1.23,0,2.39,2.0,2.0,4.0,0.0,9,0.0,5.29,2.0,5.63,0.11,0.0,10,0.0,1,1.0,1.0,0.61,1.0,25,100,64,64.8,9.46,62.79
14,0.0,1.0,2.0,2.0,4.0,1.0,100.0,3.94,85.23,70.32,0.0,1.46,0.96,0,0.68,1.0,0.0,2.0,1.0,7,0.0,8.47,3.0,3.74,4.81,0.0,10,2.0,1,1.0,2.0,0.63,2.0,17,92,69,74.48,10.0,73.98
20,0.0,0.0,1.0,1.0,4.0,2.0,80.55,3.27,79.32,65.67,0.0,0.97,0.64,0,6.3,1.0,0.0,0.0,2.0,1,2.0,7.28,2.0,5.52,1.17,0.0,10,2.0,1,0.0,2.0,2.5,2.0,6,100,59,72.23,9.61,60.02
20,1.0,1.0,1.0,3.0,1.0,2.0,66.9,2.78,88.51,52.97,0.0,3.47,2.86,0,1.01,1.0,1.0,0.0,0.0,5,0.0,6.34,3.0,5.05,0.86,0.0,10,2.0,1,0.0,1.0,3.14,2.0,19,96,65,100.0,10.0,65.99
19,0.0,1.0,1.0,1.0,2.0,0.0,69.94,2.77,72.59,55.33,1.0,2.95,1.71,0,0.35,2.0,0.0,2.0,0.0,2,0.0,5.9,2.0,5.68,0.06,2.0,10,2.0,1,0.0,1.0,1.71,0.0,23,91,55,81.8,10.0,58.73
18,1.0,0.0,2.0,1.0,3.0,1.0,68.18,2.77,95.84,89.65,0.0,6.28,5.39,0,0.39,2.0,2.0,0.0,0.0,8,0.0,7.42,2.0,4.93,0.21,1.0,10,0.0,1,0.0,1.0,0.17,0.0,1,90,59,76.65,9.33,65.2
16,1.0,1.0,2.0,2.0,2.0,1.0,49.18,2.21,79.88,84.84,2.0,7.96,6.37,1,3.79,2.0,2.0,3.0,2.0,10,1.0,8.95,3.0,4.96,1.72,1.0,10,2.0,1,0.0,2.0,0.15,1.0,12,98,52,100.0,9.35,56.15
17,1.0,1.0,2.0,3.0,3.0,2.0,67.77,2.91,80.29,55.71,2.0,4.32,2.36,0,0.7,2.0,0.0,1.0,2.0,6,0.0,7.76,2.0,5.65,4.25,0.0,8,2.0,1,0.0,1.0,4.93,2.0,27,96,67,64.03,5.07,68.65
19,0.0,0.0,2.0,3.0,3.0,2.0,79.32,2.780892014706042,92.24,68.11,2.0,0.5,0.29,1,0.01,1.0,0.0,1.0,2.0,5,2.0,7.03,2.0,3.55,2.65,1.0,9,2.0,1,0.0,0.0,6.29,1.0,11,94,65,100.0,10.0,66.56
16,0.0,1.0,2.0,2.0,0.0,2.0,73.19,2.99,90.29,68.33,2.0,1.12,0.8,0,0.01,2.0,0.0,3.0,2.0,5,0.0,6.97,3.0,5.72,0.72,1.0,10,2.0,1,0.0,2.0,0.47,2.0,8,92,59,78.39855100844147,10.0,63.48
16,1.0,0.0,1.0,1.0,1.0,2.0,72.55,3.11,76.02,66.27,0.0,2.88,1.57,0,0.42,1.0,0.0,4.0,2.0,3,0.0,5.4,0.0,6.33,7.44,1.0,8,0.0,1,0.0,1.0,0.4,2.0,8,100,57,80.69,8.55,56.57
14,1.0,0.0,1.0,1.0,3.0,1.0,70.99,2.81,68.2,75.54,2.0,4.23,3.65,1,0.73,2.0,2.0,4.0,0.0,6,0.0,4.64,2.0,5.03,3.24,1.0,10,2.0,0,0.0,2.0,0.76,2.0,12,86,45,53.72,10.0,54.91
16,0.0,0.0,1.0,3.0,0.0,0.0,69.45,2.62,89.22,80.45,2.0,3.45,1.83,1,0.35,2.0,2.0,2.0,2.0,7,0.0,7.4,1.0,2.32,0.62,1.0,10,2.0,0,0.0,2.0,1.01,2.0,26,88,65,78.93,9.06,73.68
18,1.0,1.0,2.0,1.0,2.0,1.0,54.6,2.27,83.11,71.9,2.0,3.13,1.64,1,0.52,1.0,2.0,2.0,0.0,12,0.0,6.11,1.0,5.8,0.46,1.0,9,1.0,1,0.0,2.0,0.24,2.0,30,86,54,78.39855100844147,8.48,61.9
20,1.0,0.0,2.0,2.0,0.0,0.0,76.38,3.03,72.11,68.71,2.0,6.33,3.41,0,2.0,2.0,0.0,0.0,0.0,7,1.0,8.41,2.0,6.3,0.53,1.0,8,2.0,1,0.0,2.0,0.18,2.0,2,86,52,74.69,10.0,60.29
19,0.0,0.0,2.0,2.0,3.0,1.0,100.0,2.780892014706042,78.5,67.99,0.0,0.81,0.45,0,2.67,2.0,1.0,2.0,0.0,4,0.0,5.97,3.0,3.56,12.0,1.0,10,2.0,1,0.0,2.0,9.94,1.0,7,87,48,78.39855100844147,10.0,57.63
16,1.0,1.0,2.0,3.0,1.0,0.0,67.59,2.59,81.94,66.64,2.0,1.85,1.52,0,4.82,2.0,0.0,4.0,2.0,6,2.0,6.13,1.0,4.56,1.99,1.0,8,0.0,1,0.0,0.0,1.29,2.0,15,92,50,94.65,6.95,54.47
14,1.0,0.0,2.0,1.0,0.0,2.0,67.82,2.96,84.61688196855897,55.21,2.0,3.31,2.07,0,1.14,2.0,2.0,2.0,2.0,3,0.0,5.59,1.0,5.47,1.02,2.0,10,1.0,1,0.0,2.0,1.74,2.0,1,98,24,78.39855100844147,10.0,25.65
18,0.0,1.0,0.0,4.0,1.0,0.0,69.09,2.98,84.61688196855897,77.14,2.0,3.85,3.18,0,4.83,2.0,2.0,1.0,2.0,11,2.0,7.77,1.0,9.83,0.38,1.0,10,0.0,1,0.0,0.0,1.11,0.0,1,87,35,81.84,9.2,42.59
15,0.0,1.0,1.0,2.0,0.0,2.0,61.19,2.780892014706042,80.57,50.01,0.0,1.35,0.87,0,2.22,0.0,2.0,2.0,0.0,6,2.0,7.03,2.0,6.82,0.67,1.0,7,2.0,1,1.0,1.0,0.3,0.0,25,96,68,65.63,8.14,69.95
20,1.0,1.0,1.0,3.0,3.0,1.0,75.88,2.86,82.67,84.89,2.0,4.27,2.78,0,0.73,2.0,2.0,4.0,1.0,4,2.0,7.93,2.0,6.28,0.24,1.0,8,2.0,0,0.0,1.0,7.27,0.0,19,91,87,70.17,9.45,95.84
20,0.0,1.0,1.0,4.0,0.0,1.0,74.29,3.02,90.42,70.44,2.0,1.54,0.9,1,0.22,2.0,0.0,1.0,0.0,3,0.0,6.78,2.0,4.72,0.61,1.0,10,0.0,1,1.0,1.0,0.27,0.0,4,93,58,62.71,9.54,61.33
19,0.0,1.0,0.0,2.0,0.0,0.0,87.27,3.58,93.06,80.55,0.0,2.24,1.75,0,0.57,2.0,0.0,3.0,0.0,3,0.0,7.61,2.0,8.15,2.47,1.0,10,2.0,1,1.0,1.0,8.63,1.0,6,96,60,97.02,10.0,62.32
20,1.0,0.0,2.0,1.0,0.0,2.0,80.51,3.29,69.47,52.03,1.0,3.44,2.35,0,0.83,2.0,1.0,2.0,1.0,5,0.0,6.61,1.0,6.6,0.68,1.0,10,0.0,0,0.0,1.0,1.02,2.0,8,91,66,100.0,9.1,73.45
16,0.0,1.0,2.0,0.0,3.0,2.0,98.62,4.0,84.61688196855897,49.08,1.0,3.86,2.71,0,1.78,0.0,0.0,1.0,0.0,4,1.0,5.85,1.0,4.26,9.27,0.0,10,1.0,0,0.0,1.0,1.92,2.0,14,86,59,56.79,8.6,69.51
14,1.0,0.0,2.0,3.0,3.0,2.0,61.64,2.46,79.58,38.28,1.0,1.98,1.08,1,0.6,1.0,0.0,2.0,2.0,4,0.0,6.13,3.0,9.44,1.49,1.0,7,2.0,0,1.0,2.0,3.99,0.0,19,97,57,68.08,7.19,56.37
20,0.0,1.0,0.0,4.0,1.0,0.0,59.9,2.36,87.2,62.73,2.0,2.11,1.81,0,0.43,2.0,2.0,0.0,2.0,6,0.0,6.1,3.0,5.23,4.1,1.0,10,2.0,1,0.0,1.0,1.59,0.0,18,88,48,69.6,10.0,53.73
20,1.0,0.0,1.0,2.0,0.0,0.0,69.71,2.83,74.29,58.5,2.0,3.28,2.08,0,1.31,1.0,2.0,2.0,2.0,6,0.0,7.33,1.0,4.27,5.37,1.0,10,2.0,1,0.0,2.0,5.59,2.0,18,89,62,78.39855100844147,8.63,71.77
15,0.0,0.0,1.0,2.0,0.0,2.0,68.74,2.9,78.95,65.85,2.0,3.74,2.99,0,1.64,2.0,0.0,4.0,2.0,4,0.0,6.23,0.0,6.73,5.75,0.0,10,2.0,1,0.0,2.0,0.71,0.0,25,87,54,66.35,10.0,61.15
15,0.0,1.0,2.0,0.0,0.0,2.0,71.76,2.85,84.61688196855897,93.74,2.0,4.52,3.62,1,2.67,2.0,0.0,1.0,2.0,9,2.0,5.54,1.0,4.44,1.43,1.0,10,1.0,0,0.0,0.0,2.7,2.0,6,100,57,62.28,9.95,56.46
17,1.0,0.0,2.0,0.0,0.0,0.0,68.59,2.76,75.17,63.65,1.0,7.39,5.69,0,6.3,0.0,0.0,4.0,0.0,5,2.0,6.5,1.0,3.03,1.04,1.0,10,1.0,1,0.0,1.0,0.03,2.0,27,98,67,78.39,9.88,65.39
18,1.0,0.0,1.0,3.0,4.0,1.0,58.37,2.35,88.18,73.35,1.0,2.32,1.22,0,0.91,0.0,0.0,0.0,1.0,4,0.0,6.65,0.0,6.78,0.71,1.0,10,0.0,0,0.0,1.0,3.58,0.0,29,87,45,78.32,8.13,52.63
16,0.0,0.0,2.0,4.0,1.0,2.0,49.25,1.7,91.51,61.12,2.0,1.55,1.05,1,2.72,1.0,2.0,2.0,2.0,2,0.0,7.0,1.0,7.19,1.9,0.0,10,1.0,0,0.0,2.0,8.29,0.0,16,87,41,91.41,9.98,46.56
20,0.0,1.0,2.0,1.0,3.0,0.0,74.32,2.99,85.64,65.91,2.0,2.35,1.59,0,0.94,2.0,0.0,1.0,0.0,6,0.0,6.4,0.0,6.78,0.01,1.0,10,2.0,1,0.0,2.0,1.74,2.0,8,98,54,81.58,10.0,52.69
20,0.0,0.0,1.0,2.0,1.0,2.0,57.45,2.48,88.26,100.0,1.0,9.51,6.41,0,1.94,2.0,0.0,1.0,2.0,15,2.0,6.9,1.0,5.99,5.62,2.0,10,2.0,1,0.0,1.0,6.49,0.0,27,90,90,68.28,10.0,100.0
14,1.0,0.0,2.0,1.0,1.0,0.0,52.78,1.89,88.97,81.76,0.0,3.36,2.6,0,0.27,1.0,2.0,1.0,2.0,7,0.0,4.33,0.0,3.72,0.09,1.0,10,2.0,1,1.0,1.0,1.16,2.0,10,89,41,71.04,10.0,45.9
17,1.0,1.0,2.0,1.0,0.0,1.0,93.08,3.92,85.95,60.14,0.0,2.24,1.84,0,1.6,0.0,2.0,0.0,0.0,2,0.0,8.57,2.0,3.83,0.49,1.0,10,0.0,0,0.0,1.0,2.45,2.0,7,95,72,96.33,9.76,73.54
18,1.0,0.0,1.0,4.0,1.0,2.0,61.72,2.63,84.86,52.71,1.0,0.98,0.68,1,2.34,0.0,2.0,4.0,2.0,6,0.0,4.35,3.0,4.87,0.48,2.0,10,2.0,1,0.0,2.0,0.47,0.0,14,97,40,36.92,9.81,43.84
17,0.0,1.0,2.0,3.0,3.0,0.0,58.85,2.13,94.03,83.29,2.0,2.83,2.41,0,1.03,2.0,2.0,2.0,2.0,5,0.0,7.74,0.0,2.83,2.87,0.0,10,2.0,1,1.0,2.0,0.34,2.0,8,85,50,88.49,10.0,61.49
19,0.0,1.0,2.0,3.0,3.0,2.0,54.45,2.24,76.28,60.48,2.0,1.28,0.96,0,2.28,2.0,0.0,3.0,0.0,6,2.0,6.84,2.0,5.2,0.0,1.0,7,1.0,1,1.0,1.0,0.87,0.0,22,100,49,64.64,4.81,46.74
18,1.0,0.0,2.0,1.0,3.0,0.0,81.06,3.29,80.02,52.19,1.0,2.25,1.88,0,0.65,0.0,0.0,2.0,0.0,7,0.0,8.22,0.0,8.71,0.4,1.0,7,2.0,1,0.0,0.0,5.11,2.0,5,87,71,89.27,9.54,82.99
20,1.0,0.0,2.0,3.0,3.0,1.0,67.69,2.98,87.06,66.98,2.0,1.52,1.29,0,2.5,1.0,1.0,1.0,2.0,1,2.0,6.17,0.0,5.45,5.71,1.0,10,0.0,1,0.0,1.0,9.88,1.0,1,93,13,69.67,8.96,12.56
20,0.0,0.0,1.0,1.0,4.0,2.0,54.92,2.19,84.61688196855897,61.16,2.0,2.57,1.81,1,0.21,0.0,2.0,1.0,0.0,7,0.0,7.63,0.0,4.33,1.19,2.0,8,2.0,1,0.0,2.0,0.55,2.0,3,85,41,78.39855100844147,9.86,47.44
